,try_n,vulnerability_id,fix_commit_mean_sim,not_fix_commit_mean_sim,num_fix_commit,type
317,2,CVE-2014-0193,0.8389287340834082,0.1589794634184259,1,fasttext
318,2,CVE-2014-3488,1.0,0.4683310232980911,1,spacy
319,2,CVE-2014-3488,0.8773581636248258,0.4676365854332818,1,fasttext
320,2,CVE-2016-4970,1.0,0.5102857594357468,2,spacy
321,2,CVE-2016-4970,1.0,0.6265259981155396,2,fasttext
322,2,CVE-2019-16869,0.8677720753342093,0.138181459413448,2,spacy
323,2,CVE-2019-16869,0.8677720903080739,0.24227810898683394,2,fasttext
324,2,CVE-2019-20445,0.9966970334740488,0.10594072623255768,1,spacy
325,2,CVE-2019-20445,0.9966970323210128,0.12426830962668467,1,fasttext
326,2,CVE-2019-9512,1.0,0.3938122716010312,1,spacy
327,2,CVE-2019-9512,1.0,0.13952915691803935,1,fasttext
328,2,CVE-2019-9514,1.0,0.3529039490075426,1,spacy
329,2,CVE-2019-9514,1.0,0.3709669471560255,1,fasttext
330,2,CVE-2019-9515,1.0,0.15476908079481674,1,spacy
331,2,CVE-2019-9515,1.0,0.1842147727713911,1,fasttext
332,2,CVE-2019-9518,1.0,0.08911186630037315,1,spacy
333,2,CVE-2019-9518,1.0,0.4056885845553878,1,fasttext
334,2,CVE-2020-11612,1.0,0.6528991112271607,1,spacy
335,2,CVE-2020-11612,1.0,0.12910296128359475,1,fasttext
336,2,CVE-2020-7238,1.0,0.508075093451209,1,spacy
337,2,CVE-2020-7238,1.0,0.13488835984670006,1,fasttext
338,2,CVE-2017-18349,1.0,0.6740174834403176,1,spacy
339,2,CVE-2017-18349,1.0,0.8563950328046244,1,fasttext
340,2,CVE-2017-12610,1.0,0.47251183167861527,3,spacy
341,2,CVE-2017-12610,1.0,0.4862530761294894,3,fasttext
342,2,CVE-2018-17196,1.0,0.8859679074867688,1,spacy
343,2,CVE-2018-17196,1.0,0.6648736298084259,1,fasttext
344,2,CVE-2019-12399,0.9776733927555912,0.5581835329159901,4,spacy
345,2,CVE-2019-12399,0.9776733927428722,0.585972499102354,4,fasttext
346,2,CVE-2018-17297,0.8714687741457899,0.6431166571329152,3,spacy
347,2,CVE-2018-17297,0.875591499123225,0.4659098877651404,3,fasttext
348,2,CVE-2020-13921,1.0,1.0,1,spacy
349,2,CVE-2020-13921,1.0000000000000002,0.07907778447923136,1,fasttext
350,2,CVE-2020-9483,1.0,0.14158823103753898,1,spacy
351,2,CVE-2020-9483,1.0,0.1415883232352383,1,fasttext
352,2,CVE-2020-1960,0.9956901047396237,0.3291912710997669,11,spacy
353,2,CVE-2020-1960,0.9962766516907325,0.32134771890718455,11,fasttext
354,2,CVE-2019-17572,1.0,1.0,1,spacy
355,2,CVE-2019-17572,1.0,1.0,1,fasttext
356,2,CVE-2020-12480,0.9600292676452558,0.31161603781293745,1,spacy
357,2,CVE-2020-12480,0.960029371649632,0.4163593854075147,1,fasttext
358,2,CVE-2017-7669,0.9650059184089016,0.6173783442556422,2,spacy
359,2,CVE-2017-7669,0.979419604564748,0.6761665888246661,2,fasttext
360,2,CVE-2018-11768,1.0,0.31627766495178494,1,spacy
361,2,CVE-2018-11768,1.0,0.2540287342757777,1,fasttext
362,2,CVE-2018-8009,1.0,0.4597983705847336,13,spacy
363,2,CVE-2018-8009,1.0,0.4931740478264185,13,fasttext
364,2,CVE-2018-12541,1.0,0.8028922687074738,1,spacy
365,2,CVE-2018-12541,1.0,0.5801037921269006,1,fasttext
